"
Street Name",Str Type,Region,Str Dir,Post Dir,Address Low Number,Address High Number,Odd Even,"
Zip","
Precinct","Town 
Precinct","
Cong","
Sen","
Hse"
ALGRETUS,DR,A,,,14603,14725,B,20120,903,,10,34,67
BARRYMORE,RD,A,,,5620,5809,B,20120,921,,10,34,40
BATAVIA,DR,A,,,14605,14713,B,20120,903,,10,34,67
BATTERY RIDGE,CT,A,,,14501,14535,B,20120,910,,11,37,37
BATTERY RIDGE,LN,A,,,14500,14647,B,20120,910,,11,37,37
BAUGHER,DR,A,,,14600,14704,B,20120,903,,10,34,67
KINCAID,CT,Q,,,4200,4232,B,20151,902,,10,33,67
KINCAID,PL,Q,,,13602,13605,B,20151,902,,10,33,67
Lees Corner,RD,Q,,,3300,3411,B,20151,931,,10,33,86
LEETON,CIR,Q,,,13899,13951,B,20151,913,,10,34,67
LEIGHFIELD,ST,Q,,,13800,13836,B,20151,913,,10,34,67
LEWIS LEIGH,CT,Q,,,4600,4611,B,20151,913,,10,34,67
LINDENDALE,LN,Q,,,13905,13925,O,20151,902,,10,33,67
LOWRY,DR,Q,,,13800,13826,B,20151,913,,10,34,67
LYNNCROFT,DR,Q,,,13700,13717,B,20151,902,,10,33,67
MAPLETON,DR,Q,,,4000,4030,B,20151,902,,10,33,67
MARIAH,CT,Q,,,14159,14159,O,20151,902,,10,33,67
MASON DIXON,DR,Q,,,3986,4020,B,20151,902,,10,33,67
MCCLOSKEY,CT,Q,,,4169,4184,B,20151,902,,10,33,67
MCGILL,DR,Q,,,13702,13720,B,20151,913,,10,34,67
MEADOW WOOD,LN,Q,,,4755,4795,B,20151,913,,10,34,67
MORNINGDALE,DR,Q,,,4550,4557,B,20151,913,,10,34,67
MOSELLE,DR,Q,,,4221,4245,B,20151,902,,10,33,67
PARK MEADOW,DR,Q,,,14200,14200,B,20151,913,,10,34,67
PARKE LONG,CT,Q,,,14100,14141,B,20151,902,,10,33,67
PLEASANT MEADOW,CT,Q,,,4100,4194,B,20151,902,,10,33,67
POPLAR BRANCH,DR,Q,,,4300,4325,B,20151,913,,10,34,67
POPLAR FOREST,CT,Q,,,4300,4318,B,20151,913,,10,34,67
POPLAR WOODS,CT,Q,,,13400,13410,B,20151,913,,10,34,67
PRESGRAVES,CT,Q,,,4140,4154,B,20151,902,,10,33,67
QUIETWAY,CT,Q,,,13901,13914,B,20151,913,,10,34,67
ROSE LODGE,PL,Q,,,14010,14036,B,20151,913,,10,34,67
SAUTERNE,CT,Q,,,4212,4253,B,20151,902,,10,33,67
SAUTERNE,WAY,Q,,,13800,13815,B,20151,902,,10,33,67
SHADY POINT,PL,Q,,,4470,4484,B,20151,913,,10,34,67
SPRING RUN,CT,Q,,,4000,4064,B,20151,902,,10,33,67
STREAM VALLEY,DR,Q,,,13450,13486,B,20151,902,,10,33,67
STRINGFELLOW,RD,Q,,,4000,4216,E,20151,902,,10,33,67
STRINGFELLOW,RD,Q,,,4101,4221,O,20151,847,,10,34,67
SULSER,PL,Q,,,4150,4157,B,20151,902,,10,33,67
SUMMER HOLLOW,CT,Q,,,4000,4058,B,20151,902,,10,33,67
TRAVERS,CT,Q,,,4157,4170,B,20151,902,,10,33,67
VALLEY COUNTRY,DR,Q,,,13801,13957,B,20151,902,,10,33,67
Vernacchia,Dr,Q,,,3761,3795,B,20151,927,,10,32,86
WALBERN,CT,Q,,,4774,4799,B,20151,913,,10,34,67
WALNEY,RD,Q,,,4117,4117,O,20151,902,,10,33,67
WALNEY,RD,Q,,,4201,4201,O,20151,902,,10,33,67
WALNEY,RD,Q,,,4211,4213,O,20151,902,,10,33,67
WALNEY,RD,Q,,,4508,4508,E,20151,913,,10,34,67
WALNEY,RD,Q,,,4619,4619,O,20151,913,,10,34,67
WALNEY VILLAGE,CT,Q,,,14030,14069,B,20151,913,,10,34,67
WARNER,LN,Q,,,4300,4310,B,20151,902,,10,33,67
WAVERLY CREEK,CT,Q,,,13900,13908,B,20151,913,,10,34,67
WAVERLY CROSSING,LN,Q,,,4500,4532,B,20151,913,,10,34,67
WEEK,PL,Q,,,4189,4196,B,20151,902,,10,33,67
WESTBROOK,PL,Q,,,14000,14009,B,20151,902,,10,33,67
WHITLOW,PL,Q,,,4179,4186,B,20151,902,,10,33,67
WILLARD,RD,Q,,,13893,14325,B,20151,902,,10,33,67
WILLOUGHBY,CT,Q,,,4302,4313,B,20151,902,,10,33,67
WOODSIDE,PL,Q,,,13900,13901,B,20151,913,,10,34,67
WOODWARD,CT,Q,,,4300,4309,B,20151,902,,10,33,67
AUTUMN GLORY,CT,R,,,13768,13798,E,20151,913,,10,34,67
AUTUMN GLORY,WAY,R,,,4656,4711,B,20151,913,,10,34,67
AUTUMN GLORY,WAY,R,,,4800,4890,B,20151,913,,10,34,67
BARE ISLAND,DR,R,,,13585,13629,B,20151,928,,10,34,67
BENJAMIN CROSS,CT,R,,,4710,4723,B,20151,913,,10,34,67
BENNET POND,CT,R,,,13620,13644,B,20151,913,,10,34,67
BLACK GUM,CT,R,,,13420,13436,B,20151,913,,10,34,67
BLACK SPRUCE,WAY,R,,,13688,13717,B,20151,913,,10,34,67
BREWERTON,CT,R,,,13588,13600,B,20151,928,,10,34,67
BROKEN BRANCH,CT,R,,,13420,13443,B,20151,913,,10,34,67
CROSS MEADOW,PL,R,,,4800,4832,B,20151,913,,10,34,67
CRYSTAL ROCK,CT,R,,,13402,13407,B,20151,928,,10,34,67
CUTLEAF,CT,R,,,13801,13808,B,20151,913,,10,34,67
EDGE ROCK,CT,R,,,13475,13494,B,20151,928,,10,34,67
EDGE ROCK,DR,R,,,4900,4950,B,20151,928,,10,34,67
FALLEN OAK,CT,R,,,13500,13523,B,20151,913,,10,34,67
FALLEN OAK,DR,R,,,4400,4415,B,20151,913,,10,34,67
FERRARA,CT,R,,,13894,13899,B,20151,913,,10,34,67
FLINT ROCK,CT,R,,,5000,5006,B,20151,928,,10,34,67
FOX CREEK,CT,R,,,4900,4915,B,20151,928,,10,34,67
Gilead,CT,R,,,4500,4515,B,20151,913,,10,34,67
GRANITE ROCK,CT,R,,,4603,4625,B,20151,928,,10,34,67
GRANITE ROCK,DR,R,,,13501,13530,B,20151,928,,10,34,67
HAZELNUT,CT,R,,,4500,4526,B,20151,913,,10,34,67
HENRY POND,CT,R,,,13760,13783,B,20151,913,,10,34,67
IVORY COAST,CT,R,,,4400,4405,B,20151,913,,10,34,67
KNOTTY LOG,CT,R,,,13530,13537,B,20151,913,,10,34,67
LAWRENCE PARK,CT,R,,,13890,13898,B,20151,913,,10,34,67
LEIGHFIELD VALLEY,DR,R,,,4700,4807,B,20151,913,,10,34,67
LEWIS MILL,WAY,R,,,13876,13899,B,20151,913,,10,34,67
LEWIS WOODS,CT,R,,,4700,4719,B,20151,913,,10,34,67
LOGWOOD,LN,R,,,4701,4731,B,20151,913,,10,34,67
MARBLE ROCK,CT,R,,,4600,4609,B,20151,928,,10,34,67
MARBLE ROCK,DR,R,,,13400,13459,B,20151,928,,10,34,67
MARBLE WOOD,LN,R,,,4700,4705,B,20151,928,,10,34,67
MELVILLE,LN,R,,,13400,13593,B,20151,928,,10,34,67
MIXED WILLOW,PL,R,,,4520,4522,B,20151,913,,10,34,67
Necklace,CT,R,,,13794,13799,B,20151,913,,10,34,67
OLD NURSERY,CT,R,,,13896,13899,B,20151,913,,10,34,67
ORR,DR,R,,,4401,4403,B,20151,913,,10,34,67
ORR,DR,R,,,4500,4532,B,20151,913,,10,34,67
OVER RIDGE,CT,R,,,13500,13505,B,20151,913,,10,34,67
PARKSIDE MANOR,CT,R,,,13602,13611,B,20151,913,,10,34,67
PITCH PINE,CT,R,,,13410,13419,B,20151,913,,10,34,67
POINT PLEASANT,DR,R,,,13401,13563,B,20151,913,,10,34,67
POST OAK,CT,R,,,13600,13610,B,20151,913,,10,34,67
QUARTZ ROCK,CT,R,,,4600,4606,B,20151,928,,10,34,67
QUIET BROOK,CT,R,,,4500,4509,B,20151,913,,10,34,67
QUIET STREAM,CT,R,,,13500,13509,B,20151,913,,10,34,67
RIDGE ROCK,DR,R,,,13500,13701,B,20151,913,,10,34,67
ROYAL RED,TER,R,,,13749,13763,B,20151,913,,10,34,67
SAND ROCK,CT,R,,,13402,13419,B,20151,928,,10,34,67
SAND ROCK,LN,R,,,4600,4634,B,20151,928,,10,34,67
SELBY BAY,CT,R,,,5000,5010,B,20151,928,,10,34,67
STAR FLOWER,CT,R,,,13500,13512,B,20151,913,,10,34,67
STAR FLOWER,DR,R,,,4600,4648,B,20151,913,,10,34,67
STONE PINE,CT,R,,,4500,4532,B,20151,913,,10,34,67
STRINGFELLOW,RD,R,,,4400,4400,E,20151,913,,10,34,67
SUN ORCHARD,DR,R,,,4751,4779,B,20151,913,,10,34,67
SUTTON OAKS,DR,R,,,4600,4643,B,20151,913,,10,34,67
TULIP TREE,CT,R,,,4400,4423,B,20151,913,,10,34,67
TURKEY FOOT,CT,R,,,13600,13608,B,20151,913,,10,34,67
WALNEY,RD,R,,,4805,4809,O,20151,913,,10,34,67
WALNEY,RD,R,,,4833,4851,O,20151,913,,10,34,67
WALNEY,RD,R,,,4840,4840,E,20151,913,,10,34,67
WALNEY,RD,R,,,5201,5201,O,20151,913,,10,34,67
WALNEY,RD,R,,,5235,5235,O,20151,913,,10,34,67
WALNEY,WAY,R,,,13900,13903,B,20151,913,,10,34,67
WALNEY KNOLL,CT,R,,,4700,4813,B,20151,913,,10,34,67
Walney Park,Dr,R,,,13865,13905,B,20151,913,,10,34,67
WOODS EDGE,CT,R,,,4400,4444,B,20151,913,,10,34,67
Billberry,DR,S,,,3850,3902,B,22033,920,,10,32,67
HARBOR TOWN,CIR,S,,,12209,12275,B,22033,911,,10,32,67
HARBOR TOWN,CT,S,,,3741,3748,B,22033,911,,10,32,67
ACORN RIDGE,CT,S,,,3953,3977,B,22033,911,,10,32,67
ALDER WOODS,CT,S,,,3847,3880,B,22033,911,,10,32,67
ALDER WOODS,DR,S,,,12537,12774,B,22033,911,,10,32,67
ALEXANDER CORNELL,DR,S,,,12400,12512,B,22033,911,,10,32,67
BAY HILL,CT,S,,,3900,3913,B,22033,920,,10,32,67
BIRDSBORO,DR,S,,,3500,3505,B,22033,916,,10,32,67
BLAIR RIDGE,RD,S,,,12301,12315,B,22033,916,,10,32,67
BLUETILL,CT,S,,,3400,3403,B,22033,911,,10,32,67
BRECKNOCK,ST,S,,,12230,12230,E,22033,916,,10,32,67
Brices Ford,Ct,S,,,3701,3718,B,22033,911,,10,32,67
BROADRUN,DR,S,,,3503,3725,B,22033,911,,10,32,67
BURNING BUSH,CT,S,,,3946,3979,B,22033,911,,10,32,67
CALIE,CT,S,,,12000,12013,B,22033,730,,11,34,35
CEDAR CREST,LN,S,,,3401,3424,B,22033,911,,10,32,67
CENTER,WAY,S,,,3701,3801,B,22033,730,,11,34,35
CENTURION,LN,S,,,12615,12633,B,22033,911,,10,32,67
CHARLES STEWART,CT,S,,,12500,12508,B,22033,911,,10,32,67
CHARLES STEWART,DR,S,,,3701,3831,B,22033,911,,10,32,67
COLLIS OAK,CT,S,,,3901,3967,B,22033,911,,10,32,67
CORKWOOD,PL,S,,,3851,3873,B,22033,911,,10,32,67
COUNTRY RIDGE,LN,S,,,12300,12311,B,22033,916,,10,32,67
CURTICE FARM,DR,S,,,3500,3509,B,22033,911,,10,32,67
DICKENS,WAY,S,,,3850,3860,E,22033,920,,10,32,67
DUSTY WHEEL,LN,S,,,12600,12651,B,22033,911,,10,32,67
FALCON WOOD,PL,S,,,12800,12821,B,22033,920,,10,32,67
FALKIRK,DR,S,,,12384,12500,B,22033,916,,10,32,67
FANLEAF,CT,S,,,12490,12530,B,22033,911,,10,32,67
FAWN WOOD,LN,S,,,3431,3453,B,22033,911,,10,32,67
FLATWOOD,CIR,S,,,12500,12542,B,22033,911,,10,32,67
FOX KEEP,RUN,S,,,12780,12798,E,22033,920,,10,32,67
FREEHILL,LN,S,,,3700,3751,B,22033,920,,10,32,67
FROSTLEAF,CT,S,,,3520,3528,B,22033,916,,10,32,67
GARLAND TREE,CT,S,,,12550,12584,B,22033,911,,10,32,67
HICKORY KNOLL,PL,S,,,12175,12188,B,22033,916,,10,32,67
HIGHLAND OAKS,CT,S,,,12965,12986,B,22033,920,,10,32,67
HIGHLAND OAKS,DR,S,,,3810,3963,B,22033,920,,10,32,67
HOLLY GROVE,CT,S,,,12800,12814,B,22033,911,,10,32,67
HUNT MANOR,CT,S,,,12700,12713,B,22033,911,,10,32,67
HUNT MANOR,DR,S,,,3800,3825,B,22033,911,,10,32,67
JOHN BARNES,LN,S,,,3700,3707,B,22033,911,,10,32,67
JOSEPH SIEWICK,DR,S,,,3750,3750,E,22033,911,,10,32,67
LADY SOMERSET,LN,S,,,12701,12754,B,22033,920,,10,32,67
LAMPLIGHT,DR,S,,,3601,3617,O,22033,911,,10,32,67
LAMPLIGHT,DR,S,,,3612,3618,E,22033,911,,10,32,67
LAUREL GROVE,WAY,S,,,12701,12720,B,22033,911,,10,32,67
LAVENDER KEEP,CIR,S,,,12730,12798,B,22033,920,,10,32,67
LEE SIDE,CT,S,,,12901,12910,B,22033,920,,10,32,67
Lt Nichols,RD,S,,,12500,12560,B,22033,911,,10,32,67
LT. NICHOLS,CT,S,,,3800,3805,B,22033,911,,10,32,67
MARCUM,CT,S,,,12650,12682,B,22033,911,,10,32,67
MEADOW HUNT,DR,S,,,12451,12470,B,22033,911,,10,32,67
Millpond,CT,S,,,3700,3755,B,22033,920,,10,32,67
MISTY CREEK,LN,S,,,12578,12807,B,22033,911,,10,32,67
MOHR OAK,CT,S,,,3846,3898,B,22033,911,,10,32,67
MUIRFIELD,LN,S,,,13000,13016,E,22033,920,,10,32,67
OAK MILL,LN,S,,,3600,3605,B,22033,911,,10,32,67
OLD PLAINS,RD,S,,,12950,12958,B,22033,920,,10,32,67
OX,TRL,S,,,12601,12603,B,22033,911,,10,32,67
OX HILL,RD,S,,,12200,12202,E,22033,911,,10,32,67
OX HILL,RD,S,,,12210,12419,B,22033,911,,10,32,67
OX RIDGE,CT,S,,,3600,3624,B,22033,911,,10,32,67
OX RIDGE,RD,S,,,12300,12321,B,22033,911,,10,32,67
PARAMOUNT,RD,S,,,3600,3613,B,22033,911,,10,32,67
PINEHURST GREENS,CT,S,,,12950,12964,B,22033,920,,10,32,67
PINEHURST GREENS,DR,S,,,3950,3983,B,22033,920,,10,32,67
POPLAR CREEK,CT,S,,,3920,3936,B,22033,920,,10,32,67
POPLAR CREEK,DR,S,,,12801,12831,B,22033,920,,10,32,67
Portloe,Ter,S,,,3962,3984,E,22033,911,,10,32,67
PORTLOE,TER,S,,,3975,3989,O,22033,911,,10,32,67
RIDGEWELL,CT,S,,,3500,3503,B,22033,916,,10,32,67
ROCKY MEADOW,CT,S,,,3582,3631,B,22033,911,,10,32,67
ROSE CREST,CT,S,,,12650,12654,B,22033,911,,10,32,67
ROSE CREST,LN,S,,,3480,3514,B,22033,911,,10,32,67
ROSEBAY,CT,S,,,3930,3973,B,22033,911,,10,32,67
Roseline,RD,S,,,2901,2911,O,22033,920,,10,32,67
ROYAL LYTHAM,DR,S,,,3949,4041,B,22033,920,,10,32,67
RUBEN SIMPSON,CT,S,,,3800,3814,B,22033,911,,10,32,67
RUGBY,RD,S,,,3627,3813,B,22033,911,,10,32,67
RUGBY,RD,S,,,3815,3947,O,22033,911,,10,32,67
RUGBY,RD,S,,,3824,3946,E,22033,920,,10,32,67
RUSHTON,RD,S,,,3500,3509,B,22033,911,,10,32,67
SETTLE,CT,S,,,12000,12012,B,22033,730,,11,34,35
SHADOW OAK,LN,S,,,12801,12841,B,22033,911,,10,32,67
STARTERS,CT,S,,,3921,3933,O,22033,920,,10,32,67
STARTERS,LN,S,,,12901,12935,B,22033,920,,10,32,67
Stewarts Ford,Ct,S,,,12400,12412,B,22033,911,,10,32,67
SWEET LEAF,TER,S,,,12452,12554,B,22033,911,,10,32,67
TALLOW TREE,CT,S,,,3900,3922,B,22033,911,,10,32,67
TALLOW TREE,PL,S,,,3921,3955,B,22033,911,,10,32,67
THOMPSON,RD,S,,,12500,12500,E,22033,911,,10,32,67
THOMPSON,RD,S,,,12510,12900,B,22033,911,,10,32,67
Tilton Valley,DR,S,,,3264,3510,B,22033,916,,10,32,67
TOLMAN,RD,S,,,12600,12611,B,22033,911,,10,32,67
Topsham,SQ,S,,,3991,4024,B,22033,911,,10,32,67
TROON,CT,S,,,3979,3999,O,22033,920,,10,32,67
VALLEY OAKS,CT,S,,,12690,12698,B,22033,911,,10,32,67
VALLEY OAKS,DR,S,,,3701,3738,B,22033,911,,10,32,67
WASHINGTON BRICE,RD,S,,,12310,12419,B,22033,911,,10,32,67
WAYTHORN,PL,S,,,3845,3886,B,22033,911,,10,32,67
WEST OX,RD,S,,,3418,3418,E,22033,911,,10,32,67
WEST OX,RD,S,,,3500,3944,E,22033,911,,10,32,67
WEST OX,RD,S,,,3501,3669,O,22033,916,,10,32,67
WEST OX,RD,S,,,3709,3967,O,22033,730,,11,34,35
WHEATGRAIN,LN,S,,,3800,3821,B,22033,911,,10,32,67
WHEATLAND,RD,S,,,12900,12928,B,22033,920,,10,32,67
WILD HORSE,DR,S,,,12183,12211,B,22033,916,,10,32,67
Woodberry Meadow,DR,S,,,3940,4006,B,22033,920,,10,32,67
ZELKOVA,CT,S,,,3851,3883,B,22033,911,,10,32,67
GOLF RIDGE,CT,T,,,12000,12023,B,22033,730,,11,34,35
GOLF TEE,CT,T,,,3900,3907,B,22033,730,,11,34,35
AVENEL,CT,T,,,3780,3786,B,22033,911,,10,32,67
CLARES,CT,T,,,3900,3970,B,22033,730,,11,34,35
FAIRFAX FARMS,RD,T,,,3900,3970,B,22033,730,,11,34,35
FIRESTONE,CT,T,,,12339,12355,B,22033,911,,10,32,67
GREEN LEAF,CT,T,,,12100,12116,B,22033,730,,11,34,35
GREEN LEDGE,CT,T,,,12101,12110,B,22033,730,,11,34,35
GREEN LOOK,CT,T,,,3900,3925,B,22033,730,,11,34,35
GREEN LOOK,PL,T,,,11800,11808,B,22033,730,,11,34,35
GREEN RIDGE,CT,T,,,3800,3808,B,22033,730,,11,34,35
GREENWAY,CT,T,,,12100,12116,B,22033,730,,11,34,35
GREENWOOD,CT,T,,,12100,12105,B,22033,730,,11,34,35
HIGHLAND,PL,T,,,3618,3722,B,22033,730,,11,34,35
INVERNESS,CT,T,,,11900,11918,B,22033,730,,11,34,35
INVERNESS,RD,T,,,3775,3867,B,22033,730,,11,34,35
JOHNS,PL,T,,,12000,12021,B,22033,730,,11,34,35
KATHRYN JEAN,CT,T,,,3900,3953,B,22033,730,,11,34,35
LEE JACKSON MEMORIAL,HWY,T,,,11787,12311,O,22033,844,,11,34,35
LEE JACKSON MEMORIAL,HWY,T,,,12110,12736,E,22033,911,,10,32,67
LEE JACKSON MEMORIAL,HWY,T,,,12313,12941,O,22033,846,,11,34,67
LEE JACKSON MEMORIAL,HWY,T,,,12806,13200,E,22033,920,,10,32,67
LISA MARIE,CT,T,,,12000,12031,B,22033,730,,11,34,35
MALLARD CREEK,TRL,T,,,11450,11458,B,22033,730,,11,34,35
MAPLE HILL,RD,T,,,3700,3835,B,22033,730,,11,34,35
MATTHEWS,CT,T,,,11900,11924,B,22033,730,,11,34,35
MAXIMILIAN,CT,T,,,3900,3925,B,22033,730,,11,34,35
MILLARD,WAY,T,,,3800,3807,B,22033,730,,11,34,35
PARKLAND,CT,T,,,11900,11930,B,22033,730,,11,34,35
PARKLAND,DR,T,,,3799,3837,B,22033,730,,11,34,35
PARKSIDE,DR,T,,,11900,11933,B,22033,730,,11,34,35
PENDER SPRING,DR,T,,,3901,3914,B,22033,730,,11,34,35
Penderview,DR,T,,,3900,3927,B,22033,730,,11,34,35
PENDERVIEW,LN,T,,,12151,12164,B,22033,730,,11,34,35
PENDERVIEW,TER,T,,,12150,12171,B,22033,730,,11,34,35
PENDERWOOD,DR,T,,,3751,3788,B,22033,911,,10,32,67
PINE TREE,DR,T,,,11591,11756,B,22033,730,,11,34,35
RIDGE KNOLL,CT,T,,,3800,3805,B,22033,730,,11,34,35
RIDGE KNOLL,DR,T,,,12000,12012,B,22033,730,,11,34,35
THARPER,WAY,T,,,3780,3785,B,22033,730,,11,34,35
VALLEY,RD,T,,,11400,11809,B,22033,730,,11,34,35
VALLEY RIDGE,CIR,T,,,11700,11799,B,22033,730,,11,34,35
VALLEY RIDGE,DR,T,,,3900,3984,B,22033,730,,11,34,35
WEDGEWAY,CT,T,,,12100,12160,B,22033,730,,11,34,35
WEDGEWAY,PL,T,,,12100,12161,B,22033,730,,11,34,35
LAURIES,WAY,U,,,4201,4211,B,22033,846,,11,34,67
MONUMENT,CT,U,,,4100,4150,B,22033,844,,11,34,35
MONUMENT,DR,U,,,12104,12104,E,22033,844,,11,34,35
MONUMENT,DR,U,,,12110,12138,E,22033,844,,11,34,35
Monument,Dr,U,,,12140,12140,E,22033,844,,11,34,35
Monument,DR,U,,,12146,12146,E,22033,844,,11,34,35
Monument,Dr,U,,,12152,12152,E,22033,844,,11,34,35
Mozart Brigade,LN,U,,,4200,4225,B,22033,802,,11,37,35
RAGAN OAKS,CT,U,,,12101,12113,O,22033,844,,11,34,35
APPLE ORCHARD,CT,U,,,12200,12238,B,22033,844,,11,34,35
Beacon Grove,CIR,U,,,4451,4499,B,22033,802,,11,37,35
Beechstone,LN,U,,,4420,4450,B,22033,802,,11,37,35
Benjamin Hill,LN,U,,,12395,12412,B,22033,802,,11,37,35
BIRNEY,LN,U,,,4290,4296,B,22033,844,,11,34,35
BLISSFUL VALLEY,DR,U,,,12450,12468,B,22033,846,,11,34,67
BRANCH BRIGADE,LN,U,,,4280,4284,B,22033,844,,11,34,35
BRICKELL,DR,U,,,4100,4107,B,22033,846,,11,34,67
BROOKGREEN,DR,U,,,4110,4189,B,22033,846,,11,34,67
CALAIS POINT,CT,U,,,4156,4196,B,22033,846,,11,34,67
Cannon Ridge,CT,U,,,4300,4330,E,22033,802,,11,37,35
CASBEER,DR,U,,,12401,12482,B,22033,846,,11,34,67
Cedar Lakes,DR,U,,,12371,12441,O,22033,844,,11,34,35
Cedar Lakes,DR,U,,,12372,12440,E,22033,802,,11,37,35
DONALDSON,CT,U,,,12301,12313,B,22033,844,,11,34,35
DORFORTH,DR,U,,,12401,12429,O,22033,846,,11,34,67
DORFORTH,DR,U,,,4020,4115,B,22033,846,,11,34,67
Eastwick,CT,U,,,4420,4426,E,22033,802,,11,37,35
Eastwick,CT,U,,,4421,4431,O,22033,802,,11,37,35
ERICA HILL,LN,U,,,12411,12471,B,22033,844,,11,34,35
Fair Lakes,CIR,U,,,12777,12777,O,22033,802,,11,37,35
Fair Ridge,Dr,U,,,3975,3975,O,22033,911,,10,32,67
FAIR RIDGE,DR,U,,,3997,3997,O,22033,911,,10,32,67
FAIR VILLAGE,WAY,U,,,12570,12584,B,22033,846,,11,34,67
FAIRFIELD HOUSE,DR,U,,,12201,12253,B,22033,844,,11,34,35
FIELD LARK,CT,U,,,12300,12346,B,22033,844,,11,34,35
FIELD LARK,LN,U,,,12300,12312,B,22033,844,,11,34,35
FIELDBROOK,PL,U,,,12301,12311,B,22033,846,,11,34,67
FORT BUFFALO,CIR,U,,,12200,12310,B,22033,844,,11,34,35
FOX LAKE,CT,U,,,12300,12342,B,22033,844,,11,34,35
FOX LAKE,DR,U,,,4201,4283,B,22033,844,,11,34,35
FOX LAKE,PL,U,,,12300,12324,B,22033,844,,11,34,35
GRASSY HILL,CT,U,,,12200,12230,B,22033,844,,11,34,35
GREGG,CT,U,,,4000,4032,B,22033,844,,11,34,35
Halsted,St,U,,,4101,4139,B,22033,844,,11,34,35
Hayes,CT,U,,,12451,12501,B,22033,802,,11,37,35
HUNT CLUB,CIR,U,,,4200,4255,B,22033,844,,11,34,35
JAMES BERGEN,WAY,U,,,12600,12610,B,22033,846,,11,34,67
JEFFERSON OAKS,CIR,U,,,4201,4264,B,22033,844,,11,34,35
KEARNEY,LN,U,,,4264,4287,B,22033,844,,11,34,35
KEARNY,LN,U,,,4264,4287,B,22033,844,,11,34,35
Lake,Ct,U,N,,12500,12547,B,22033,846,,11,34,67
LAKE GLEN,RD,U,,,4000,4045,B,22033,846,,11,34,67
LATONA,CT,U,,,12551,12553,O,22033,846,,11,34,67
LECLAIR,CT,U,,,4101,4134,B,22033,846,,11,34,67
LEGATO,RD,U,,,4000,4226,B,22033,844,,11,34,35
LEVAU,CT,U,,,12550,12552,E,22033,846,,11,34,67
Liberty Bridge,RD,U,,,12400,12470,E,22033,802,,11,37,35
LOSTON,CIR,U,,,12498,12507,B,22033,846,,11,34,67
LOSTON,CT,U,,,4100,4106,B,22033,846,,11,34,67
LOYOLA,LN,U,,,12101,12111,O,22033,844,,11,34,35
LUCAS,DR,U,,,12465,12499,B,22033,846,,11,34,67
Mallory Hill,Ln,U,,,4312,4320,E,22033,844,,11,34,35
Market Commons,DR,U,,,4480,4480,E,22033,802,,11,37,35
Market Commons,DR,U,,,4490,4490,E,22033,802,,11,37,35
MARLY GARDEN,LN,U,,,4290,4292,E,22033,846,,11,34,67
MAZARIN,PL,U,,,4275,4283,B,22033,846,,11,34,67
MCCLAIN HILL,CT,U,,,4270,4279,B,22033,844,,11,34,35
MEADOW FIELD,CT,U,,,4100,4139,B,22033,844,,11,34,35
MEADOW FIELD,DR,U,,,12300,12418,B,22033,846,,11,34,67
MURDSTONE,CT,U,,,4001,4035,B,22033,844,,11,34,35
NICHOLAS,CT,U,,,4000,4026,B,22033,844,,11,34,35
Oak Creek,CT,U,,,4400,4409,B,22033,802,,11,37,35
Oak Creek,LN,U,,,12300,12322,B,22033,802,,11,37,35
Oak Rail,LN,U,,,12419,12433,B,22033,802,,11,37,35
Oak Village,LDG,U,,,4060,4119,B,22033,846,,11,34,67
PEACEFUL CREEK,DR,U,,,12441,12459,O,22033,846,,11,34,67
PENDER CREEK,CIR,U,,,12201,12274,B,22033,844,,11,34,35
PENDER RIDGE,TER,U,,,4030,4045,B,22033,846,,11,34,67
PINEAPPLE HENRY,WAY,U,,,4291,4294,B,22033,844,,11,34,35
POLO,DR,U,,,12100,12132,B,22033,844,,11,34,35
QUIET CREEK,DR,U,,,4001,4049,B,22033,846,,11,34,67
QUIET CROSSING,CT,U,,,4101,4115,O,22033,846,,11,34,67
QUIET HOLLOW,CT,U,,,12300,12348,B,22033,844,,11,34,35
RED PATCH,LN,U,,,12440,12447,B,22033,844,,11,34,35
ROSE PATH,CIR,U,,,12451,12491,B,22033,846,,11,34,67
ROSEMEADE,DR,U,,,4000,4026,B,22033,846,,11,34,67
Rush,St,U,,,4150,4181,B,22033,844,,11,34,35
SCENIC RIDGE,TRL,U,,,12571,12583,O,22033,846,,11,34,67
SLEEPY LAKE,CT,U,,,12298,12337,B,22033,844,,11,34,35
SLEEPY LAKE,DR,U,,,4200,4288,B,22033,844,,11,34,35
Stevens Battle,LN,U,,,4300,4343,B,22033,802,,11,37,35
STEWARTS BRIDGE,CT,U,,,4041,4051,O,22033,846,,11,34,67
STRONG,CT,U,,,12300,12368,B,22033,844,,11,34,35
SUMMIT MANOR,CT,U,,,4201,4230,B,22033,846,,11,34,67
SUMMIT MANOR,DR,U,,,12560,12569,B,22033,846,,11,34,67
SUTLER HILL,SQ,U,,,4304,4399,B,22033,844,,11,34,35
Thomas Brigade,LN,U,,,4200,4381,B,22033,802,,11,37,35
TIMBER OAK,TRL,U,,,4000,4052,B,22033,846,,11,34,67
Tribune,ST,U,,,12131,12149,B,22033,844,,11,34,35
TRUMBO,CT,U,,,4200,4247,B,22033,846,,11,34,67
VARNY,PL,U,,,12600,12628,B,22033,846,,11,34,67
VERNOY HILLS,CMN,U,,,4201,4209,O,22033,846,,11,34,67
